-24.344259	-34.994833	-43.975654	-14.461509 -30.518109	-41.857941	-40.450681	-0.002034
-22.003278	-33.598450	-43.975654	-18.338453 -26.655433	-41.857941	-35.235204	1.399390
-22.000983	-34.579535	-43.975654	-18.801536 -27.596630	-41.857941	-34.370561	1.819817
-28.300295	-36.273860	-43.975654	-17.540461 -27.178989	-41.857941	-34.111168	1.945945
-23.890088	-32.582158	-46.092696	-17.162138 -25.653697	-41.857941	-33.333351	1.983784
-23.267027	-31.474647	-46.092696	-19.848641 -25.196109	-41.857941	-33.100005	1.995135
-23.080108	-31.842394	-48.127809	-22.054592 -25.058833	-41.857941	-33.030002	1.998541
-23.024032	-30.552718	-48.127809	-22.716378 -25.017650	-44.057382	-33.009000	1.999562
-24.407210	-30.165815	-48.127809	-22.914913 -25.005295	-44.717215	-33.002700	1.999869
-31.822163	-31.449745	-48.127809	-20.874474 -26.401588	-44.717215	-33.000810	1.999961
-34.046649	-32.534923	-48.127809	-18.162342 -26.120477	-44.717215	-33.000243	1.999988
-35.413995	-31.460477	-48.127809	-15.948703 -26.036143	-45.615164	-33.000073	1.999996
-36.524198	-31.138143	-48.127809	-15.284611 -27.410843	-45.615164	-33.700022	1.999999
-28.457260	-28.241443	-45.938343	-15.085383 -25.723253	-45.615164	-32.510007	0.600000
-34.437178	-28.241443	-43.181503	-10.825615 -25.216976	-43.784549	-33.553002	1.580000
-32.731153	-31.572433	-42.354451	-10.247684 -25.065093	-43.784549	-33.865901	1.874000
-29.419346	-33.971730	-42.806335	-10.774305 -25.019528	-43.784549	-34.659770	1.962200
-27.725804	-33.291519	-42.941901	-12.332292 -27.105858	-43.784549	-34.897931	1.288660
-27.917741	-33.087456	-42.982570	-12.939906 -27.031758	-43.784549	-34.969379	1.786598
-30.775322	-34.426237	-42.294771	-12.981972 -26.309527	-43.784549	-34.990814	1.235979
-30.932597	-34.827871	-40.688431	-13.694592 -25.392858	-43.784549	-34.997244	1.770794
-32.379779	-35.648361	-40.906529	-11.108377 -25.817857	-43.784549	-34.999173	1.931238
-34.213934	-33.794508	-41.671959	-9.632513 -25.945357	-43.784549	-34.999752	1.979371
-34.764180	-33.238353	-41.201588	-11.289754 -25.283607	-43.784549	-34.999926	1.293811
-37.729254	-33.771506	-41.760476	-9.686926 -25.785082	-43.784549	-34.999978	1.788143
-38.618776	-31.131452	-41.228143	-14.806078 -23.835525	-41.835365	-34.999993	3.800933
-38.618776	-28.239436	-39.668443	-15.641823 -27.450657	-41.075183	-36.399998	3.940280
-37.485633	-32.971831	-37.800533	-36.423329 -27.135197	-40.322555	-36.819999	3.982084
-29.445690	-30.191549	-37.240160	-25.626999 -25.640559	-41.496766	-39.746000	2.594625
-30.533707	-29.357465	-41.272048	-19.588100 -25.192168	-41.849030	-40.623800	2.178388
-29.460112	-26.307239	-38.281614	-20.576430 -26.457650	-39.854709	-38.087140	2.753516
-31.938034	-26.092172	-44.384484	-14.177564 -26.837295	-39.256413	-37.326142	2.926055
-33.381410	-23.927652	-43.415345	-9.139794 -25.551189	-40.476924	-36.397843	2.277816
-29.614423	-31.678295	-45.224604	-13.241938 -25.865357	-38.743077	-36.819353	2.783345
-19.384327	-33.303489	-42.967381	-10.972581 -25.259607	-36.122923	-34.145806	0.835003
-20.515298	-33.303489	-32.490214	-13.091774 -30.677882	-38.136877	-37.543742	0.950501
-26.454589	-31.691047	-32.147064	-10.227532 -28.803365	-42.941063	-35.763123	1.685150
-27.536377	-34.007314	-35.544119	-9.368260 -26.841009	-40.882319	-33.828937	1.905545
-27.160913	-36.802194	-28.678971	-11.910478 -26.952303	-40.264696	-34.648681	2.671664
-28.448274	-35.540658	-28.678971	-12.673143 -26.985691	-38.679409	-36.294604	2.901499
-25.334482	-30.962197	-33.103691	-18.501943 -26.295707	-38.903823	-36.088381	2.970450
-23.700345	-25.388659	-41.431107	-24.450583 -26.788712	-40.983021	-36.088381	2.991135
-17.610103	-23.214979	-29.929332	-31.835175 -26.936614	-37.494906	-34.626514	2.997340
-29.083031	-19.564494	-33.478800	-44.725166 -26.280984	-37.848472	-33.487954	2.999202
-22.024909	-12.169348	-35.243640	-44.917550 -26.784295	-39.354542	-33.043916	2.299761
-17.107473	-15.550804	-40.673092	-44.917550 -26.935289	-37.706362	-33.013175	2.089928
-21.932242	-22.165241	-40.201928	-40.132774 -26.980587	-36.511909	-33.003952	2.918094
-19.879673	-24.149572	-42.860578	-35.139832 -26.994176	-36.153573	-33.001186	2.024789
-19.263902	-26.144872	-46.458173	-33.641950 -26.998253	-35.346072	-33.000356	2.007437
-17.679171	-23.943462	-46.458173	-33.192585 -26.999476	-36.503822	-33.000107	2.702231
-17.203751	-21.883038	-44.737452	-31.657775 -26.999843	-36.851146	-33.000032	2.910669
-18.461125	-20.564912	-43.521236	-30.497333 -27.699953	-36.255344	-33.000010	2.273201
-18.138338	-20.869473	-43.521236	-30.149200 -28.609986	-36.076603	-33.000003	2.081960
-18.041501	-20.960842	-43.521236	-30.044760 -28.609986	-36.076603	-33.000001	2.024588
-18.012450	-20.988253	-43.521236	-30.013428 -26.782996	-33.922981	-33.000000	2.973664
-20.103735	-20.296476	-44.556371	-30.004028 -26.234899	-33.276894	-33.000000	2.992099
-20.031121	-20.788943	-43.466911	-30.701209 -26.770470	-34.483068	-33.000000	2.297630
-20.009336	-19.536683	-43.840073	-30.910363 -26.931141	-34.844920	-33.000000	2.089289
-20.002801	-19.048301	-43.252022	-30.991933 -26.979342	-34.953476	-33.000000	2.026787
-19.300840	-22.514490	-46.575607	-32.397580 -26.993803	-34.986043	-33.700000	2.008036
-12.090252	-22.854347	-39.872682	-41.219274 -26.298141	-35.695813	-33.210000	2.002411
-10.627076	-20.156304	-37.861805	-44.565782 -26.089442	-35.208744	-33.763000	2.000723
-9.488123	-19.346891	-37.258541	-46.269735 -26.026833	-35.062623	-33.228900	2.000217
-9.146437	-19.104067	-36.377562	-46.269735 -25.308050	-35.718787	-33.768670	2.000065
-9.043931	-18.331220	-36.113269	-46.269735 -25.792415	-35.215636	-33.230601	2.000020
-9.013179	-18.799366	-35.333981	-46.269735 -27.337724	-35.764691	-33.069180	2.700006
-9.003954	-18.239810	-35.100194	-46.269735 -25.701317	-37.329407	-33.006226	2.210002
-9.001186	-18.771943	-35.030058	-45.380920 -25.210395	-37.098822	-33.001868	2.063001
-9.000356	-18.931583	-35.009017	-46.514276 -25.063119	-37.029647	-33.000560	2.018900
-16.000107	-20.379475	-43.402705	-37.054283 -25.018936	-36.308894	-32.300168	2.005670
-17.400032	-20.944153	-43.402705	-34.916285 -25.005681	-35.392668	-32.090050	2.001701
-19.920010	-23.083246	-43.402705	-32.874885 -25.001704	-36.517800	-32.027015	2.000510
-19.976003	-27.924974	-45.920812	-32.262466 -25.000511	-36.155340	-32.008105	2.000153
-20.692801	-25.877492	-45.920812	-32.078740 -25.000153	-35.346602	-32.702431	2.000014
-19.507840	-24.563248	-45.920812	-32.023622 -25.000046	-35.103981	-32.910729	2.000004
-19.152352	-26.268974	-45.920812	-32.912126 -25.000014	-35.031194	-32.973219	2.000001
-19.045706	-24.680692	-45.920812	-32.992091 -25.700004	-35.009358	-32.991966	2.700000
-19.013712	-24.204208	-45.920812	-33.697627 -23.110001	-36.402807	-34.397590	5.010000
-20.404114	-24.761262	-45.920812	-33.972786 -27.933000	-36.820842	-38.319277	-16.839100
-23.621234	-21.428379	-45.920812	-44.917551 -20.979900	-34.146253	-38.795783	-5.051730
-20.386370	-19.728514	-44.576243	-34.475265 -20.993970	-32.643876	-37.538735	-12.015519
-20.815911	-22.718554	-44.576243	-34.952774 -12.598191	-28.693163	-39.961620	-16.551397
-19.544773	-24.315566	-46.272873	-38.485832 -21.279457	-27.507949	-32.288486	-13.365419
-20.563432	-21.994670	-46.272873	-36.745750 -25.283837	-29.252385	-34.186546	-24.309626
-18.069030	-21.298401	-46.272873	-38.323725 -29.985151	-29.075715	-37.555964	-25.492888
-15.920709	-18.289520	-42.581862	-39.497117 -24.395545	-32.522715	-31.566789	-22.347866
-21.576213	-15.986856	-38.674559	-34.949135 -23.418664	-25.856814	-26.970037	-31.204360
-21.172864	-13.896057	-38.202368	-34.284741 -23.125599	-21.057044	-31.891011	-31.204360
-21.051859	-13.268817	-35.960710	-33.385422 -23.737680	-23.817113	-36.167303	-31.061308
-18.215558	-16.580645	-36.688213	-35.215627 -20.421304	-19.745134	-38.850191	-31.718392
-17.364667	-16.874194	-40.406464	-34.364688 -20.421304	-26.223540	-34.755057	-31.718392
-15.709400	-16.962258	-36.621939	-32.009406 -34.826391	-34.467062	-22.326517	-27.424655
-15.709400	-17.688677	-34.086582	-29.270847 -38.447917	-27.140119	-18.597955	-32.727397
-20.112820	-20.006603	-36.125975	-38.181254 -38.134375	-31.242036	-14.679387	-31.518219
-13.033846	-12.301981	-33.237792	-37.354376 -36.640313	-28.972611	11.418855	-38.855466
-15.810154	-15.590594	-33.771338	-34.306313 -38.292094	-28.991783	6.225657	-29.856640
-16.643046	-22.333153	-40.231401	-30.591894 -34.587628	-33.897535	4.667697	-29.256992
-16.892914	-17.199946	-37.969420	-30.877568 -35.576288	-35.369260	4.200309	-29.077098
-15.567874	-12.859984	-35.890826	-32.363270 -38.672887	-28.810778	4.060093	-27.623129
-15.170362	-10.257399	-33.867248	-32.808981 -39.601866	-29.643233	3.318028	-27.186939
-15.051109	-10.077220	-33.960174	-32.242694 -37.780560	-29.892970	4.495408	-27.756082
-15.015333	-10.023166	-33.988052	-32.006553 -38.634168	-27.867891	4.148623	-25.826824
-15.004600	-10.023166	-33.296416	-32.701966 -37.490250	-25.860367	4.044587	-25.248047
-15.001380	-9.306950	-36.588925	-34.310590 -37.044123	-26.658110	4.013376	-25.074414
-15.000414	-10.492085	-33.376677	-35.493177 -39.113237	-24.797433	4.004013	-25.022324
-15.000124	-12.247625	-31.713003	-36.547953 -36.233971	-24.071769	4.000361	-25.006697
-15.000037	-12.774288	-34.013901	-35.464386 -36.770191	-24.721531	4.000108	-25.002009
-15.000011	-10.132286	-35.404170	-34.439316 -36.931057	-24.721531	4.000033	-25.700603
-15.000003	-10.039686	-40.721251	-34.131795 -39.079317	-29.116459	4.000010	-27.310181
-15.000001	-13.511906	-33.916375	-33.339538 -41.123795	-30.830481	3.300003	-25.693054
-15.000000	-13.511906	-36.074913	-33.101862 -39.637139	-30.830481	3.790001	-28.007916
-15.000000	-13.511906	-36.022474	-33.030558 -37.791142	-30.830481	3.937000	-27.302375
-15.000000	-13.511906	-35.306742	-33.009168 -35.837342	-30.830481	3.981100	-27.090712
-15.000000	-13.511906	-35.792023	-33.002750 -34.551203	-30.830481	3.994330	-25.627214
-15.000000	-13.511906	-35.937607	-33.000825 -37.665361	-30.830481	3.998299	-27.988164
-15.000000	-13.511906	-34.581282	-33.700248 -36.499608	-30.830481	4.699490	-30.096449
-12.900000	-13.511906	-36.274385	-33.063022 -35.449882	-30.984743	5.609847	-30.728935
-14.370000	-13.511906	-36.082315	-33.018907 -40.734965	-30.995423	4.482954	-28.118680
-14.811000	-13.511906	-35.324695	-33.005672 -36.020489	-31.698627	4.144886	-28.118680
-14.943300	-13.511906	-33.697408	-33.001702 -37.406147	-31.062876	4.043466	-25.935604
-14.982990	-13.511906	-38.109223	-33.700510 -38.521844	-31.062876	4.013040	-25.980681
-14.994897	-13.511906	-34.532767	-34.610153 -36.056553	-32.947698	4.703912	-28.094204
-14.998469	-14.553572	-34.859830	-34.883046 -34.616966	-34.384309	4.211174	-28.728261
-14.999541	-14.866072	-34.957949	-34.964914 -36.985090	-32.015293	4.763352	-28.918478
-14.999862	-14.959821	-36.387385	-34.989474 -39.795527	-31.304588	4.229006	-27.575544
-14.999959	-14.987946	-35.416215	-34.996842 -39.795527	-31.791376	4.068702	-28.572663
-14.999988	-14.996384	-36.524865	-34.999053 -39.795527	-31.237413	4.720611	-30.271799
-14.999996	-14.998915	-35.137238	-34.999716 -39.795527	-31.021367	4.216183	-31.481540
-14.999999	-15.699675	-35.041171	-34.999915 -39.795527	-31.001923	4.064855	-31.844462
-15.000000	-15.209902	-37.812351	-34.999974 -39.795527	-32.400577	3.319456	-29.853339
-15.000000	-11.562971	-36.543705	-34.999992 -38.538658	-32.820173	3.795837	-28.556002
-15.000000	-10.140667	-34.063112	-34.299998 -39.561597	-29.446052	3.938751	-28.866800
-15.000000	-10.042200	-34.718933	-34.089999 -38.468479	-29.833816	3.981625	-27.560040
-15.000000	-10.012660	-33.515680	-34.027000 -36.740544	-31.350145	3.994488	-28.568012
-15.000000	-10.000342	-34.554704	-34.008100 -38.322163	-31.105043	3.998346	-26.770404
-15.000000	-10.000103	-36.266411	-33.302430 -40.196649	-28.931513	4.699504	-25.531121
-15.000000	-10.700031	-35.379923	-33.790729 -42.858995	-28.279454	4.209851	-25.531121
-15.000000	-9.510009	-35.113977	-33.237219 -42.858995	-27.383836	4.062955	-26.559336
-15.000000	-9.510009	-35.734193	-34.471166 -38.757698	-27.383836	4.005666	-25.467801
-14.300000	-9.510009	-33.820258	-33.441350 -36.127310	-28.515151	4.001700	-25.840340
-14.090000	-9.510009	-33.246077	-33.949721 -36.738193	-28.515151	4.000510	-24.552102
-14.727000	-9.510009	-31.673823	-33.984916 -39.021458	-28.515151	4.000153	-27.665631
-14.918100	-9.853003	-31.673823	-35.395475 -39.706437	-30.254545	4.700046	-28.599689
-14.975430	-9.853003	-32.602147	-34.418642 -36.411931	-35.482909	4.210014	-33.079907
-14.992629	-9.853003	-32.880644	-34.125593 -37.523579	-35.482909	5.463004	-32.097192
-14.997789	-9.955901	-33.899258	-34.737678 -41.357074	-32.344873	4.438901	-31.329157
-14.999337	-9.986770	-34.669777	-34.221303 -41.357074	-30.003462	4.131670	-31.029624
-14.999801	-9.996031	-33.500933	-34.766391 -41.357074	-30.001039	4.003555	-31.008887
-14.999801	-9.998809	-33.850280	-34.229917 -41.357074	-29.090093	4.701067	-31.002666
-14.299940	-9.998809	-31.855084	-34.768975 -41.807122	-33.227028	3.510320	-32.400800
-14.789982	-9.998809	-33.356525	-34.930693 -41.807122	-33.227028	3.853096	-27.920240
-14.936995	-9.999643	-32.406958	-34.979208 -37.742137	-30.268108	3.955929	-26.576072
-14.981098	-9.999893	-30.022087	-34.293762 -36.522641	-31.480433	3.986779	-25.472822
-14.994330	-9.999893	-32.806626	-34.088129 -38.256792	-31.480433	3.996034	-26.541846
-14.998299	-9.999990	-32.241988	-33.326439 -39.477038	-28.344130	3.998810	-26.862554
-14.999490	-9.999997	-32.931779	-34.497932 -36.343111	-28.344130	3.999643	-25.558766
-14.999847	-9.299999	-32.993860	-33.449379 -38.202933	-26.003239	3.999893	-25.867630
-14.999954	-9.090000	-34.398158	-33.134814 -41.560880	-27.400972	3.999968	-25.260289
-14.999986	-10.427000	-34.819447	-32.340444 -39.068264	-28.856087	3.999990	-26.478087
-14.999996	-12.928100	-36.345834	-34.202133 -41.120479	-26.856826	3.999997	-26.843426
-14.999999	-13.678430	-39.603750	-31.960640 -38.236144	-29.757048	3.999999	-26.953028
-10.800000	-14.603529	-42.694338	-29.888192 -35.501253	-42.648134	4.000000	-28.398732
-18.640000	-19.081059	-35.208301	-29.266458 -35.850376	-42.648134	4.000000	-28.819620
-23.792000	-14.824318	-32.262490	-25.579937 -35.850376	-42.058332	4.000000	-28.819620
-18.337600	-19.147295	-35.578747	-22.373981 -38.055113	-33.815250	4.000000	-27.545886
-17.401280	-20.444189	-37.973624	-21.412194 -39.416534	-30.444575	4.000000	-28.869130
-15.720384	-22.933257	-37.973624	-21.037097 -37.724960	-28.033372	4.000000	-26.160739
-15.216115	-24.379977	-44.292087	-21.711129 -35.817488	-28.710012	4.000000	-26.014467
-15.019450	-24.813993	-46.187626	-21.913339 -35.245246	-28.973901	4.000000	-25.304340
-14.305835	-24.244198	-48.156288	-22.674002 -35.073574	-27.592170	4.000000	-25.027391
-16.191751	-20.573259	-31.946886	-24.302200 -34.322072	-27.877651	4.000000	-25.008217
-18.157525	-22.271978	-29.884066	-31.790660 -34.096622	-27.263295	4.000000	-25.702465
-27.147258	-18.581593	-30.665220	-31.237198 -34.728986	-25.678989	4.000000	-25.210740
-24.244177	-16.074478	-28.099566	-31.071159 -36.318696	-28.703697	4.000000	-25.063222
-13.573253	-13.922343	-31.529870	-31.001921 -36.095609	-28.911109	4.000000	-24.318967
-14.571976	-14.676703	-29.058961	-29.600576 -35.328683	-28.973333	4.000000	-24.795690
-14.871593	-10.703011	-29.717688	-30.580173 -35.098605	-26.192000	4.000000	-24.938707
-14.961478	-10.063271	-29.215306	-31.872216 -35.029581	-26.757600	4.000000	-24.981612
-14.988443	-9.318981	-24.864592	-31.261665 -42.008874	-35.327280	3.300000	-28.494484
-14.996533	-9.095694	-24.959378	-31.078499 -41.302662	-32.298184	-7.410000	-37.248345
-14.998960	-13.228708	-28.487813	-30.323550 -36.190799	-32.298184	-19.723000	-37.248345
-14.999688	-9.380584	-29.546344	-30.797065 -37.457240	-29.989455	-29.016900	-32.874504
-14.999906	-13.314175	-33.363903	-32.339119 -24.537172	-22.996837	-29.016900	-29.462351
-14.999972	-10.294253	-42.209171	-34.201736 -17.861152	-21.599051	-30.405070	-32.638705
-20.599992	-9.388276	-35.762751	-38.960521 -14.458345	-21.179715	-26.621521	-25.191612
-16.679997	-9.116483	-32.428825	-32.688156 -14.837504	-16.853915	-38.086456	-27.857483
-14.103999	-12.534945	-34.928648	-30.106447 -15.651251	-12.056174	-37.325937	-42.547174
-14.731200	-14.260483	-34.978594	-29.331934 -13.095375	-10.616852	-30.097781	-42.547174
-14.919360	-14.778145	-34.993578	-29.099580 -13.028613	-12.285056	-27.929334	-29.564152
-14.975808	-15.633444	-30.098073	-30.429874 -12.308584	-10.205655	-28.678800	-26.369246
-14.992742	-17.290033	-30.729422	-30.828962 -12.792575	-12.161697	-28.903640	-25.123232
-14.997823	-17.787010	-30.065648	-30.828962 -12.237773	-9.948509	-26.871092	-25.036970
-14.999347	-12.336103	-29.095908	-30.948689 -11.371332	-14.184553	-26.261328	-23.611091
-14.999804	-10.000831	-29.028772	-29.584607 -11.811400	-15.455366	-25.113519	-23.883327
-14.999941	-10.000249	-30.408632	-29.962615 -11.943420	-16.536610	-25.010217	-24.664998
-14.999982	-10.700075	-32.222590	-30.688784 -13.383026	-15.460983	-27.730920	-26.299499
-14.999995	-12.310022	-32.766777	-30.906635 -13.114908	-15.838295	-31.419276	-28.189850
-14.999998	-12.793007	-31.159010	-30.971991 -13.034472	-15.251488	-31.825783	-28.056955
-15.000000	-12.937902	-31.924311	-30.991597 -12.310342	-15.075447	-31.947735	-28.717086
-15.000000	-12.281371	-31.977293	-30.997479 -12.793103	-15.022634	-31.984320	-28.215126
-15.000000	-13.484411	-31.293188	-29.599244 -12.937931	-15.006790	-32.695296	-28.064538
-15.000000	-13.845323	-31.087956	-30.579773 -12.784414	-15.000611	-33.392577	-28.005808
-15.000000	-13.953597	-30.326387	-30.873932 -12.784414	-15.000611	-33.392577	-28.005808
-15.000000	-13.986079	-30.097916	-30.962180 -12.235324	-15.000183	-33.817773	-28.001743
-15.000000	-13.995824	-29.329375	-29.588654 -12.070597	-15.000055	-35.345332	-28.700523
-15.000000	-13.998747	-29.098812	-29.876596 -12.070597	-15.000017	-33.703600	-28.910157
-15.000000	-13.999624	-30.429644	-29.962979 -12.021179	-15.000005	-33.911080	-28.973047
-15.000000	-13.999887	-28.728893	-29.999000 -12.006354	-15.000001	-33.973324	-28.991914
-15.000000	-13.999966	-30.318668	-30.699700 -12.001906	-15.000000	-33.291997	-28.999782
-15.000000	-13.299990	-30.095600	-30.209910 -12.000172	-15.000000	-33.026280	-28.999980
-15.000000	-13.089997	-30.028680	-30.062973 -12.000172	-15.000000	-33.026280	-28.999980
-15.000000	-13.008100	-30.008604	-30.718892 -12.000051	-15.000000	-33.007884	-28.999994
-15.000000	-13.702430	-29.302581	-30.915668 -12.700015	-15.000000	-33.000710	-28.999998
-15.000000	-13.910729	-29.027232	-30.915668 -12.910005	-15.000000	-33.000213	-28.999999
-15.000000	-13.081966	-29.708170	-30.974700 -12.273001	-15.000000	-33.000064	-29.000000
-15.000000	-13.724590	-29.212451	-30.992410 -12.781900	-15.000000	-33.000019	-29.000000
-15.000000	-13.917377	-29.063735	-30.297723 -12.934570	-15.700000	-33.000006	-29.000000
-15.000000	-13.975213	-30.419121	-29.389317 -12.280371	-15.210000	-32.300002	-29.000000
-15.000000	-13.992564	-30.825736	-29.816795 -12.784111	-15.063000	-32.090001	-28.300000
-15.000000	-13.297769	-30.947721	-29.245039 -12.235233	-15.718900	-32.727000	-28.790000
-15.000000	-13.089331	-30.984316	-29.073512 -12.070570	-15.915670	-32.918100	-28.937000
-15.000000	-13.026799	-31.695295	-29.022053 -12.721171	-15.274701	-32.975430	-28.981100
-15.000000	-13.008040	-31.208588	-29.006616 -12.216351	-15.782410	-32.992629	-28.994330
-15.000000	-13.702412	-31.062577	-29.001985 -12.764905	-15.234723	-32.997789	-28.998299
-15.000000	-13.210724	-31.018773	-29.000595 -12.229472	-15.070417	-32.299337	-28.999490
-15.000000	-13.063217	-31.005632	-29.000179 -12.068841	-15.021125	-32.789801	-28.999954
-15.000000	-13.718965	-31.701690	-30.400054 -12.020652	-15.006338	-32.236940	-28.999986
-15.000000	-15.315690	-30.510507	-29.420016 -12.911859	-16.401901	-29.971082	-26.199996
-15.000000	-17.894707	-29.453152	-29.826005 -12.273558	-16.120570	-26.491325	-26.928000
-15.000000	-17.268412	-29.135946	-30.647801 -12.782067	-18.136171	-26.147397	-25.578400
-15.000000	-17.780524	-30.440784	-30.058302 -12.934620	-19.440851	-25.344219	-25.173520
-15.000000	-17.934157	-29.432235	-30.017491 -12.994116	-20.532255	-25.103266	-25.052056
-15.000000	-17.280247	-28.429671	-29.305247 -12.998235	-19.459677	-25.730980	-25.015617
-15.000000	-17.784074	-28.828901	-30.491574 -12.999470	-20.537903	-26.619294	-25.004685
-15.000000	-17.235222	-32.448670	-30.847472 -12.999841	-20.161371	-25.485788	-25.001406
-15.000000	-17.770567	-31.434601	-29.554242 -12.999952	-20.748411	-25.145736	-25.000422
-15.000000	-17.931170	-31.130380	-29.166273 -12.999986	-20.224523	-25.043721	-25.000126
-15.000000	-17.979351	-31.039114	-29.749882 -12.999996	-19.367357	-25.013116	-25.000038
-15.000000	-17.993805	-31.011734	-29.977489 -12.999999	-19.110207	-25.003935	-25.000011
-15.000000	-17.998142	-32.403520	-30.693247 -13.000000	-20.433062	-25.001180	-25.000003
-15.000000	-18.699442	-32.821056	-30.907974 -13.000000	-19.429919	-25.000354	-25.000001
-15.000000	-18.909833	-31.546317	-30.272392 -13.000000	-19.128976	-25.000106	-25.000000
-15.000000	-18.272950	-27.663895	-29.381718 -13.000000	-19.738693	-27.800032	-24.300000
-15.000000	-18.781885	-29.999169	-29.114515 -13.000000	-19.221608	-27.240010	-24.790000
-14.300000	-17.534565	-31.399751	-29.034355 -13.000000	-19.766482	-25.672003	-24.937000
-14.790000	-18.560370	-31.819925	-30.410306 -13.000000	-19.229945	-25.901601	-24.281100
-14.937000	-18.868111	-31.945978	-30.823092 -13.700000	-19.068983	-26.670480	-24.935299
-14.981100	-18.960433	-36.883793	-30.946928 -13.210000	-19.020695	-26.201144	-24.994177
-14.994330	-18.988130	-37.665138	-30.284078 -13.763000	-19.006209	-28.160343	-24.298253
-14.998299	-16.896439	-37.665138	-30.785223 -12.528900	-20.401863	-28.048103	-24.789476
-14.999490	-16.968932	-31.599541	-30.935567 -10.758670	-21.520559	-27.314431	-23.536843
-14.999847	-16.290680	-31.179862	-30.280670 -12.327601	-16.956168	-26.394329	-23.161053
-14.999954	-17.487204	-31.053959	-30.084201 -12.798280	-18.386850	-26.818299	-23.748316
-14.999986	-18.546161	-29.616188	-29.325260 -13.639484	-17.416055	-26.945490	-24.624495
-14.999996	-18.863848	-30.584856	-29.797578 -13.191845	-19.924817	-25.583647	-24.887348
-14.999999	-18.259155	-30.875457	-29.239273 -13.057554	-23.477445	-25.875094	-23.566205
-15.000000	-18.777746	-30.962637	-29.071782 -13.717266	-20.343233	-28.062528	-23.169861
-15.000000	-18.933324	-34.488791	-29.721535 -13.915180	-17.302970	-28.005628	-23.050958
-15.000000	-19.679997	-34.146637	-29.064938 -13.274554	-16.390891	-28.001688	-23.715288
-15.000000	-19.203999	-30.543991	-29.019481 -12.382366	-15.417267	-27.300506	-23.914586
-15.000000	-19.061200	-30.863197	-29.005844 -12.944413	-15.125180	-25.690152	-23.974376
-15.000000	-19.718360	-30.258959	-29.001753 -13.683324	-15.037554	-25.207046	-24.692313
-15.000000	-19.215508	-30.777688	-29.000526 -13.904997	-14.311266	-25.062114	-24.907694
-15.000000	-19.064652	-29.159992	-29.000158 -13.271499	-13.393380	-25.018634	-24.972308
-15.000000	-19.019396	-29.747998	-29.000047 -13.781450	-14.518014	-24.305590	-24.991692
-15.000000	-19.705819	-29.924399	-29.000014 -13.934435	-14.855404	-24.791677	-24.997508
-15.000000	-19.211746	-30.677320	-29.000004 -13.980330	-14.956621	-24.237503	-24.999252
-15.000000	-19.063524	-32.303196	-29.000001 -13.994099	-14.986986	-25.471251	-24.299776
-15.000000	-19.019057	-31.390959	-29.000000 -13.998230	-14.996096	-25.141375	-24.089933
-15.000000	-19.019057	-31.117288	-29.000000 -13.999469	-14.298829	-25.042413	-24.026980
-15.000000	-19.005717	-31.035186	-29.000000 -13.999841	-14.789649	-23.612724	-24.708094
-15.000000	-19.001715	-32.410556	-29.000000 -13.999952	-14.936895	-23.883817	-24.212428
-15.000000	-19.000515	-30.723167	-29.000000 -13.999986	-14.981068	-24.665145	-24.763728
-15.000000	-19.700154	-30.216950	-29.000000 -13.999996	-14.294321	-26.999544	-23.529119
-15.000000	-19.210046	-30.765085	-29.000000 -13.999999	-14.788296	-26.999959	-24.558736
-15.000000	-19.063014	-30.229526	-29.000000 -14.000000	-14.936489	-26.299988	-24.167621
-14.300000	-19.018904	-31.468858	-29.000000 -13.300000	-14.280947	-26.789996	-23.350286
-14.790000	-19.705671	-33.240657	-30.400000 -13.790000	-13.384284	-25.536999	-23.805086
-11.437000	-19.911701	-30.972197	-29.420000 -13.937000	-13.115285	-25.161100	-23.941526
-15.331100	-19.273510	-32.817498	-29.126000 -13.981100	-13.034586	-25.748330	-23.282458
-17.199330	-19.082053	-32.245249	-29.037800 -13.994330	-11.610376	-25.224499	-23.084737
-17.759799	-17.624616	-35.573575	-33.211340 -13.999490	-13.983113	-25.767350	-23.725421
-17.227940	-17.187385	-33.772072	-33.063402 -13.999847	-10.494934	-25.230205	-24.617626
-15.668382	-18.456215	-30.431622	-28.819021 -13.999954	-13.648480	-25.069061	-23.485288
-15.200515	-20.236865	-30.829487	-28.945706 -13.299986	-13.648480	-25.069061	-23.485288
-14.360154	-17.971059	-30.248846	-28.945706 -12.389996	-11.094544	-25.020718	-23.145586
-17.608046	-19.391318	-29.374654	-30.383712 -10.016999	-12.428363	-25.006216	-24.833103
-24.182414	-19.117395	-30.512396	-30.815114 -12.105100	-12.828509	-25.001865	-24.949931
-27.554724	-21.135219	-35.053719	-38.263360 -9.931530	-15.048553	-24.300559	-25.905494
-29.266417	-22.440566	-36.416116	-37.379008 -9.279459	-17.114566	-24.790168	-25.271648
-30.479925	-22.832170	-36.824835	-37.113702 -12.583838	-17.034370	-23.537050	-25.081494
-19.643978	-22.249651	-33.447450	-33.370233 -10.075151	-17.010311	-24.561115	-25.024448
-17.793193	-21.374895	-32.434235	-33.111070 -10.075151	-17.003093	-24.561115	-25.007334
-28.437958	-21.812469	-33.530271	-34.433321 -9.322545	-16.300928	-24.868335	-25.002200
-32.331387	-19.843741	-33.159081	-34.829996 -9.008709	-11.890278	-24.260500	-25.000660
